,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
3705,Piece Of Your Heart,spotify:track:5wVdX6CbCaZ7TMs6uVKnb0,Impreza Sylwestrowa,spotify:album:1Z8riVu9cnP7NlKrF13Jne,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-28,4,152913
3706,Love in the Desert of Arabia - Alì Babà Extended Version,spotify:track:0oMbhjONa2xoIgpHVQOpXK,"Energia digitale compilation, Vol. 1",spotify:album:6CmPyg1rKcIq0dgUv2ULya,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2014-08-15,0,385985
3707,Somebody,spotify:track:1dxHemEiWAYnsYv00lJtc8,MONOCHROME,spotify:album:7F16WGgGYtpXj5dSJZwNV0,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2013-05-21,11,214429
3708,Breaking Me,spotify:track:1Ucg6IGB14DUAApn2F0uKB,Silvester,spotify:album:3TaPAyWNKe0hmjDXeKzjup,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-11-06,17,166793
3709,It`s Time To Go,spotify:track:58gMpgpNwakJmQQVORq32z,Positive Mind,spotify:album:48JeYto8s7mIyKJJDCprOB,Double K,spotify:artist:1o3mKG33qvuXI2s3HXTkYd,2004-10-28,0,311360
3710,Dear TV - KR Ver.,spotify:track:0PlI8M8LXeK5qWdOidHg38,Fever's End (Pt. 2),spotify:album:6M3frl9ks87lP1E9pYNa7P,Tablo,spotify:artist:3NdOtTPPaXrCyC7Lpmzyhv,2018-12-05,1,177957
3711,5 Centimeters Per Second,spotify:track:25tkPEdomAJCXPEr06gOtp,Time Traveler,spotify:album:137zmzxJ5zA9EhN7x8mk6o,A June & J Beat,spotify:artist:5HuuQuiLH7Jh8J1WtpGHhv,2016-06-10,3,183592
3712,GIRLFRIEND - KR Ver. BIGBANG SPECIAL EVENT @ KYOCERA DOME OSAKA,spotify:track:5xLcDuKNOqzoWL0MPMUEcx,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL,spotify:album:5rnN2OpG9EzVaGgpzrkyzH,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2018-08-17,12,242373
3713,The Nights,spotify:track:753rdb0m0gKTR2CDOkDAPb,2010s Hits,spotify:album:3osVXujgOvetJpVtrTpDpc,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,0,176066
3714,Black Pearl,spotify:track:5SEh5ElnuNTz6zn8Th5pP9,WARNING,spotify:album:3FlTMPuc3cWXTosTmXOnCr,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2018-09-12,9,199320
3715,Photographic Memory,spotify:track:7FRgo0L6GyPp5aMWGcSnL3,너희들은 포위됐다 You're All Surrounded (Music from the Original TV Series),spotify:album:6c61yDa0fVXWY7ti8wMxfM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2014-07-10,4,134226
3716,고요한 밤 거룩한 밤,spotify:track:2lHmvrn7K0KMbS1TihggtK,Dance Pt.y With Turbo,spotify:album:7Dp9kTBQWZYwaFRSm3eeE9,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-11-29,1,223686
3717,CROOKED,spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,COUP D'ETAT,spotify:album:4msI9bSfKohOPFic15aLR4,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,57,224792
3718,Schatzi schenk mir ein Foto,spotify:track:4pSyQPxqyHzCGnDsuMAK0X,Après-Ski Hits,spotify:album:31JSvk2SAfK8nhIuDld1Uu,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-25,0,205309
3719,December,spotify:track:5rpFNrOoB6rVKc0K8Gv9Qx,BORN AGAIN,spotify:album:5t40BdoTOPrSnUcWDoGA6o,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,38,260832
3720,a small craft,spotify:track:69kkPV6eKtfDhba9mosMfZ,Hong Gil Dong OST,spotify:album:5Efud8Wmo7vBQjSJI1WcJ7,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2008-01-23,10,207120
3721,Live Wire,spotify:track:6FUTimkeJqmgBfjaK3Pq7V,Excision 2015 Mix Compilation,spotify:album:4k7uM9GitAVXXeGYyHcPdz,Excision,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,2015-09-15,1,252178
3722,천방지축 두루미,spotify:track:6bqxcUBwnw3mauSeX3zWnY,베토벤 바이러스 Original Television Soundtrack,spotify:album:3QgRwEK2D0vKaRICHPiKxR,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2008-09-17,7,103120
3723,MARS,spotify:track:4tS3LlHanLuHRSrXdnBpLb,MARS,spotify:album:3Ea2tjV0mzHexv2Xtqdhhq,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2018-10-14,32,232000
3724,Russian Roulette,spotify:track:0NtptzZ2L8s0y9Ctk8xnHj,Best Of K-Pop Stars,spotify:album:7yF7LfFpLPWiGEWr8l6H38,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-10,5,212280
3725,인생극장-B형,spotify:track:40bs7w8uKn1im8lHZAXbxg,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,5,187373
3726,Sig Mig,spotify:track:3ddAICxNXXK8EPbisyXKMa,Fest sange - Festen 2020 - Festmusik,spotify:album:3fr2ib4D2wNLz0uUlKqzNq,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-05,0,194706
3727,outro outro,spotify:track:4KVP2R9pWdEjZikbaAA4V0,Force Deux,spotify:album:6JZhak1BlpbCEQG4SelHoU,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1995-04-13,0,63869
3728,Hongje-dong Playground,spotify:track:32f2Au5CipJIrbI8Dl4xYP,Encounter (Original Television Soundtrack),spotify:album:1KMG1vMVQfAtbREuyX3Xh5,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-01-25,24,132952
3729,Gangnam Style (강남스타일) - Diplo Remix (Edited Version),spotify:track:7CxI2VZx0w7DN35MVWx54u,Gangnam Style (강남스타일) [Remix],spotify:album:0rzOUaiZQ9VM15kXtUFnuP,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2013-01-01,10,205320
3730,Sol Over København,spotify:track:79Mhy45aQt8rCAZJnvNBGi,NYTÅR 2021 - De Største Hits Og Fest Sange Til Nytårs Aften,spotify:album:7vztsJziYCCMbd41isT8hH,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-30,6,185706
3731,Wake Me Up - Radio Edit,spotify:track:2rx6Y3FBuMD4LmZTmvShI4,Nytår 2021 - Party Klassikere Til Nytårs Festen,spotify:album:4ZFVo1xcwlAFa2WaQFE9fr,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-29,30,246813
3732,X-mas Dance pt.y,spotify:track:54jJdch6da6WJybXX5QOAg,Dance Pt.y With Turbo,spotify:album:7Dp9kTBQWZYwaFRSm3eeE9,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-11-29,0,255634
3733,Vodkafjæs,spotify:track:7sAtZWHKFXhNXXPO5Wk1cD,Fest fest fest,spotify:album:0zGVqefBZ5Us9w0CWLc3g4,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,171911
3734,Old Rang Sign,spotify:track:7tcfdoirxuvv4Gq5YpX1CL,Dance Pt.y With Turbo,spotify:album:7Dp9kTBQWZYwaFRSm3eeE9,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-11-29,1,211696
3735,Wake Me Up - Radio Edit,spotify:track:6LbqNYSFSjVMONRXvKBdbY,Number 1 Hits,spotify:album:2i0Ixo7ec6DhWrQMbi6PwJ,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-11,8,246813
3736,I Believe,spotify:track:5TUIwPldQDdPWfGSatEv6l,"The spring Day Of My Life, Pt. 4 (Original Television Soundtrack)",spotify:album:1Wbvg7nbsi9Z19peRZpVIV,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2014-10-08,7,207016
3737,BODY - KR Ver.,spotify:track:1CWg8WYEUFRUnmh674XWvy,RISE [+ SOLAR & HOT],spotify:album:2Z80u1PO03Jk4eUccBUR90,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-08-13,10,190673
3738,White Noise,spotify:track:6Masg0i3WqCeReDamytxlA,New Years Eve,spotify:album:2gGPVd2BLokShvNfKSrXgd,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-16,14,340268
3739,마음이 하나인 사람,spotify:track:3Pd9VyY3YkymGzpUEC8wXs,VIP (Original Television Soundtrack),spotify:album:0l7gzaKKFvhQOeXlbEJl2J,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-12-24,3,160586
3740,So This was the Scent (Dialogue Track),spotify:track:78hjervFbSc4c4EPY2oIwX,THE HANDMAIDEN (Original Motion Picture Soundtrack),spotify:album:0mzJHO9z7mbZaN9JKLHIAk,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2016-08-25,17,41186
3741,Get You Alone,spotify:track:4laIfCSjEulqsm4ta99JIk,Get You Alone,spotify:album:76pBFfBGPZ3pCxOPLgLm8x,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2021-01-04,37,251308
3742,Kidding,spotify:track:17OQJq5mdCpMMTAoYSjj6V,Maria,spotify:album:4oLJXInwA9ndm42QETdPyT,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-30,35,165826
3743,Gray paper,spotify:track:07RdMWkvyXPS8QvNOcAc3v,Baramibunda OST,spotify:album:1Zkq22OjPea6W7DhNfwjYC,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2013-05-16,30,279066
3744,Despicable Me,spotify:track:2mj9t0J9jtVCmw0Stn2uPI,KIDS POP! はじめての洋楽,spotify:album:3JPhUlrKEBSw57ym0dYhvW,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-03,0,252973
3745,BAD BOY - [BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-],spotify:track:0JjVRt1wZ3uUyaTIdOSbDE,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-,spotify:album:2x0mqLWZ5IFcRAPOzJkloa,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2018-03-14,23,254320
3746,SOLO,spotify:track:2wVDWtLKXunswWecARNILj,SOLO,spotify:album:7qAJpYeABXN9ZV5wOOX59k,JENNIE,spotify:artist:250b0Wlc5Vk0CoUsaCY84M,2018-11-12,75,169566
3747,Nessun Dorma - Live,spotify:track:06JuvMoVijZXyLy1nJ9xup,"SHINee The 1st Asia Tour Concert ""SHINee World""",spotify:album:3f2ZgvZ9t6PR8GAL4qA5tl,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2012-02-27,3,162773
3748,이별,spotify:track:6sHcUTS7jbqla2kFIZAuL1,Yesterday (From Christmas To Christmas),spotify:album:109VqOzERsW0n91JVV2IEM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,1998-01-01,0,238942
3749,Call Me Maybe,spotify:track:3E6TDUH8GOHrYviuV9TMLi,NYTÅR 2021 - De Største Hits Og Fest Sange Til Nytårs Aften,spotify:album:7vztsJziYCCMbd41isT8hH,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-30,4,193146
3750,Snow in this year,spotify:track:1QtEnk8UT71lMsN2yY0Kds,오 마이 금비 (Original Television Soundtrack),spotify:album:09zzKaCwKbXTqmg8VcSQtn,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2017-01-17,1,176326
3751,Confident - Single Version,spotify:track:23JgYNTmvMknfa1du9e9QX,こんな曲もあった,spotify:album:129GTKtPsT2vcVInJdmwRe,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-07,0,249720
3752,MaMa Beat,spotify:track:1U4riB29aZlHIgFwuP3OKN,SKIRMISH,spotify:album:4v1LMqwGx9BHoTjKHpsevK,LC9,spotify:artist:7AvUU7LspWPV0YJpj2yfn3,2013-05-09,21,197877
3753,WAKE ME UP - KR Ver.,spotify:track:2IVkdDQiPIoRdngZnaF6En,WHITE NIGHT,spotify:album:5YR7AOtdoRKcrG3G2a66RS,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2018-01-10,13,201466
3754,WANT ~Outro~,spotify:track:4oPi8MvS4CMLO7DMEefb32,WANT - The 2nd Mini Album,spotify:album:7E01VOJ7gyYPz9HXUVeQeq,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2019-02-11,41,59920
3755,Marijuana,spotify:track:6LcztFnXY4IJCGDpCW3NAu,Excision 2015 Mix Compilation,spotify:album:4k7uM9GitAVXXeGYyHcPdz,Excision,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,2015-09-15,2,166561
3756,RED LIGHT,spotify:track:3oi3QBlTUyyft2MvYxnche,RED LIGHT,spotify:album:5GjTtJd8gRUEu3MEFHFKJg,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2020-12-21,46,239338
3757,다투고 난 뒤,spotify:track:3bE3LxEmwShi0UO6NGd4BC,Force Deux,spotify:album:6JZhak1BlpbCEQG4SelHoU,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1995-04-13,5,296769
3758,Bumpy Ride,spotify:track:18oGRKoA23149SeiDWi090,Nytår 2021 - Party Klassikere Til Nytårs Festen,spotify:album:4ZFVo1xcwlAFa2WaQFE9fr,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-29,26,225466
3759,Zombie,spotify:track:2TUxL3YkHW65RlTnvTXo9m,Hits zum Mitsingen,spotify:album:2MW66tjI894FVf4aKCNVBW,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-15,7,307426
3760,PUB G,spotify:track:7f2wlDbh8vhL5ESF2t6QAZ,Fest fest fest,spotify:album:0zGVqefBZ5Us9w0CWLc3g4,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,159722
3761,I'm Your Fan,spotify:track:1OJ8chFKb3ZlS4h6VAPzqW,Record of Youth (Original Television Soundtrack),spotify:album:7MmdJZrkNew5jymkmAOTq4,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-26,13,170346
3762,Stone Heart,spotify:track:6eHeTw7SyeA6uY26C1LXaw,MOVE - The 2nd Album,spotify:album:2Ka8QpE2XUUjL4vOQihkJH,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2017-10-16,44,206253
3763,Sig Mig,spotify:track:55K469R5nVjXkpslt4j0tg,FEST MUSIK - Fest sange du kender,spotify:album:7L6xb6hrXNxYBbnxRxnOKQ,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,194706
3764,Gangnam Style (강남스타일),spotify:track:2r0qBI78H9M5m159akh1cC,25 Ans Ultratop,spotify:album:033OTl57rnhrr0522v0UXe,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-11,5,219493
3765,Young & One,spotify:track:2mGv970BnbkVWlmZAxch06,ONE,spotify:album:0nCyXHa4wvxOu9UujMYKTR,CUBE,spotify:artist:0oTEXVnpiPq5fmSar4nfvz,2018-06-18,20,232049
3766,Kissing You - Live,spotify:track:0cRkE0KU3YVrHyosYPm7gh,2011 Girls' Generation Tour,spotify:album:5qFec1Z5GtW5wbUsaCRsWg,Girls' Generation,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,2013-11-04,25,199520
3767,Every Little Thing,spotify:track:2WbMYz8StiISBavhWsXGnA,SPRING,spotify:album:0HtbFp1B1WrbUr9mcBrAhN,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2016-05-04,29,256980
3768,I LOVE IT,spotify:track:2tNdosMthOOTnH1KYdKl16,COUP D'ETAT (Korean Version),spotify:album:6A5g9sz5nChdBMdcATcCjB,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-09-05,14,194902
3769,Only The Horses,spotify:track:7LletCEomc8T9zT5wQzlYm,SUMMER PARTY I Classici dell'estate,spotify:album:4LT3sE5V6KqjpKwyPCXWFB,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-05,0,218893
3770,Gotta Go Instrumental,spotify:track:48I7wkJX5eamR6C3mhktc7,XX (Original Television Soundtrack) Pt. 1,spotify:album:4qneAGjgqL6nMSVY8J2OCD,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2020-02-06,32,179119
3771,11:11,spotify:track:2Y4iTaIAamhYPyZcOdfL3g,11:11,spotify:album:6OYjH87UmPgSKcl9XTZTxd,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2016-11-01,44,223451
3772,He's Got The Whole World,spotify:track:6MRneuGdjzGlTO4OjWhP3X,Canzoni per bambini -playlist per la festa,spotify:album:27LqE0FWibJVmMBD8UJZGH,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-11-20,0,94000
3773,DON'T HATE ME,spotify:track:4cuPikBsRHEY40jJS1gcqX,99,spotify:album:1PpVGGdPvJcQ5ilAaI7TRC,Epik High,spotify:artist:5snNHNlYT2UrtZo5HCJkiw,2018-06-27,1,223591
3774,Danny Boy - Live,spotify:track:5LqxcmsI4uiJqyhMlZvhiZ,2011 Girls' Generation Tour,spotify:album:5qFec1Z5GtW5wbUsaCRsWg,Girls' Generation,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,2013-11-04,16,230680
3775,초상화,spotify:track:1ieWlASbpZ4fS6OueKiFFe,터보 SUMMER REMIX,spotify:album:6DNpEFnoOQIA5oCqYI5ATG,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,0,278035
3776,Hello,spotify:track:2uBb78L64IW1ZaJ7dPmAlb,2,spotify:album:6lPPygGwgBclyPsdw3Bvbf,Primary,spotify:artist:4QDcs3XrA8uHUZ7Xt9Ytep,2015-08-12,28,218741
3777,Okay,spotify:track:6xK0oT13zzZ3eHcPiVNdhm,Lille fredag - Fest sange,spotify:album:6Vun34lOmlPfL9aNDBoqrM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,167404
3778,WINGS - JPN Ver.,spotify:track:08PuRi90gaclvmHqPgFLvw,THE BEST OF BIGBANG 2006-2014,spotify:album:1JwbdXLKJVffgSW95WcTUp,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-11-26,28,224933
3779,200%,spotify:track:4LI7lD5RE16KONfwrxYETQ,PLAY,spotify:album:5fi9kiooI3TH8rqlQHHhJb,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2017-11-15,26,193321
3780,Slave,spotify:track:1aRkkBFHbwVrjvH12CQkQR,FAMOUS,spotify:album:7zdKOUglfNFwRPoambtnBE,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2019-08-04,42,208626
3781,I Gotta Feeling - Edit,spotify:track:3GYdP1Bv99U8pNTPF09tSD,Festa Di Carnevale,spotify:album:4DsUta8p11LZyRLyWMSHI9,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-04-24,0,244691
3782,WE LIKE 2 PARTY - KR Ver. [BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-],spotify:track:1neHDuop44u74OREakrpTJ,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-,spotify:album:2x0mqLWZ5IFcRAPOzJkloa,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2018-03-14,23,219040
3783,Nella Vecchia Fattoria,spotify:track:4cgDHLJDujilHMTj4LeQKs,Canzoni per bambini -playlist per la festa,spotify:album:27LqE0FWibJVmMBD8UJZGH,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-11-20,0,155280
3784,인연,spotify:track:4j63cLHt4E5QTzQyH6hNtg,윤일상 작곡가 21주년 기념 앨범 (I'm 21),spotify:album:3mH2lyfWIgjlDNBnhI2cAs,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2012-04-18,0,326559
3785,Calculator,spotify:track:2SJ6kMku0V8rXCB4bd8LHi,Head In The Clouds II,spotify:album:7bOpX6Ilc9UCFmH9uGyUDy,88rising,spotify:artist:1AhjOkOLkbHUfcHDSErXQs,2019-10-11,43,177798
3786,Encounter Title - Version 2,spotify:track:2YvGDpL2YhHgfsJJGIXj1l,Encounter (Original Television Soundtrack),spotify:album:1KMG1vMVQfAtbREuyX3Xh5,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-01-25,22,32490
3787,"러브송 (From. ""영화 형사"")",spotify:track:3QbQ3piWN5JIAashkLJsE0,인연,spotify:album:4tNYcoG7KmE4toxCvnHKQA,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2009-12-09,3,229750
3788,Free Woman,spotify:track:4L6ihclQPu1hqP9r3WNJjQ,Chromatica,spotify:album:05c49JgPmL4Uz2ZeqRx5SP,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,2020-05-29,71,191466
3789,King,spotify:track:0trZetPdx5ZPMxsmGmctRW,2010s Hits,spotify:album:3osVXujgOvetJpVtrTpDpc,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,0,213423
3790,Natteravn,spotify:track:3jeK5MqeLEa4m8Ejicd36F,Fest sange - Festen 2020 - Festmusik,spotify:album:3fr2ib4D2wNLz0uUlKqzNq,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-05,0,241480
3791,HOME IS FAR AWAY - Japanese Mix,spotify:track:2hxtpdbNTp8XrpPsDHVSDZ,WE'VE DONE SOMETHING WONDERFUL (Japan Edition),spotify:album:1IDY4VJmuUOycJP196iOmE,Epik High,spotify:artist:5snNHNlYT2UrtZo5HCJkiw,2018-07-04,2,291013
3792,FULL HOUSE,spotify:track:2FmQHNDtIynB6PXnRDGPoA,THE MOBB,spotify:album:1pispRHHWGM97DpCK5PLCX,MOBB,spotify:artist:6r0hPI0NVDMIwJimnNps8c,2016-12-28,30,220773
3793,BLUES,spotify:track:36SIXwBCyQ9ZLljb0sbfSN,Seoulite,spotify:album:3mfFzq5crAZZn1UAdjBZD8,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-01-24,15,236306
3794,MMMBop,spotify:track:72RFa70JRN2tzXfgKhwBfy,25 Jaar Ultratop,spotify:album:7JArqzJYEvVJBIOLMxAGmb,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-09,2,268360
3795,La grenade,spotify:track:7veYfohFQ64FqzEiPdzYuz,25 Ans Ultratop,spotify:album:033OTl57rnhrr0522v0UXe,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-11,2,194480
3796,Hasta Luego,spotify:track:5vwHyqdmuB5zJM0auqR1fE,Capodanno 2020 Canzoni per bambini,spotify:album:5PK7Eg4zRwVrrtd0tGFjFZ,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-18,16,147013
3797,CRAYON,spotify:track:5csgMdDqFzAoDHiJM3fira,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,33,198626
3798,WHY,spotify:track:3lpXpUaR3i9QUEWCjntVXh,Maria,spotify:album:4oLJXInwA9ndm42QETdPyT,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-30,34,201866
3799,200%,spotify:track:0KXypOw0msoLJlcbN1InSM,AKMU 'SAILING' TOUR LIVE,spotify:album:1LjVPwNUFOYgZBjur0BWkz,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2020-07-03,23,196041
3800,In The Fall (Inst.),spotify:track:63ytZlqFsawdgczguNeDGo,Hwa:telier,spotify:album:20xEJwUlmfoSLoK5AhEucL,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-10-11,29,206280
3801,U-NIVERSE (Cosmocorps) (Feat. Rick bridges),spotify:track:5wATtnowcuZMqnRvoqAC0a,RAVI 2nd MINI ALBUM [R.OOK BOOK],spotify:album:3M8pBNVChRAiAsMplgrrVP,RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,2019-03-05,25,212202
3802,열여덟 소년의 세레나데 Serenade Of Eighteen Boys,spotify:track:5Scsx424fgsj70xCVbXwyN,열여덟 소년의 세레나데 Eleventh Boys' Serenade,spotify:album:3FlqZSfrnTuj8JZ8Yxafdj,태양,spotify:artist:0BeIulKOpcvsabwlt4u8qp,2014-07-07,0,303857
3803,Lonely,spotify:track:2xfR57dFksygscoz6evilY,Best Of 2020 - Hits des Jahres,spotify:album:17rDDnoIG0vWgsUSzSUFju,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-23,19,168733
3804,Dancing Shoes - Inst.,spotify:track:2NyleTBjfdf1jKjZ0pzvFo,First Episode A New Hero,spotify:album:6piXYlYwz1rt1JK3a960UG,AJ,spotify:artist:2UX6TY9ZzXpBp6tKD2kNut,2009-03-30,0,186920
3805,무제 Hard Core Version,spotify:track:0Bm1C1UDB65ufLXyOMV6qf,Rhythm Light Beat Black,spotify:album:01FeW42NvwHafsWD2DvNR5,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1994-09-09,1,239464
3806,Hollywood,spotify:track:6AZF3WmNc7KyiPl8m5PO40,Best Of 2020 - Hits des Jahres,spotify:album:17rDDnoIG0vWgsUSzSUFju,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-23,22,197106
3807,Fantasy,spotify:track:1677e1FauOIEKnB1h1Fhpk,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,0,73534
3808,HANDS UP - 2015 BIGBANG WORLD TOUR [MADE] IN SEOUL VER.,spotify:track:1arOMSVenb8Q6zrCYSla7t,2015 BIGBANG WORLD TOUR [MADE] IN SEOUL,spotify:album:4cOaaSyFWhNHC2WpyyEYIi,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2016-02-03,5,237640
3809,Play Me,spotify:track:4eHI80k5uKS0YjEpiYuZ8V,MISSING 9 OST,spotify:album:0tTfiIK4ns1t4nB128Y7LS,CHEN,spotify:artist:0UEP2XBR9aC5NBKcAKnBIq,2017-03-13,7,156990
3810,우리는 Club mix Version,spotify:track:5wWjSFLOvZHcNlW2OV2wz5,Rhythm Light Beat Black,spotify:album:01FeW42NvwHafsWD2DvNR5,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1994-09-09,0,211435
3811,burn,spotify:track:1leUuiU53gcrZsnTmwidNb,Full Moon,spotify:album:6Pm5C5xZsAvhHfquG5iO9Q,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2014-02-17,36,209351
